cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,inference_latency_s,label,llm_id,n_predictions,notebook,phase,prediction_chars,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,sample_id,stage,step,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,test_batches,timestamp_utc
2770974720,23993516032,2633233408,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,21.290074,2.4791046000027563,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,inference_step,659,96.2,284799845,17182,14525468672,28210929664,343168033,8822,obd_cot_000073,inference,9,8.6,38154354688,44.3,68541702144,30387347456,,2026-03-10T12:54:13.295608+00:00
2770974720,23993516032,2655945216,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,21.394377,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,85.2,284799845,17182,14525468672,28210929664,343168033,8822,,inference,10,7.8,38154326016,44.3,68541702144,30387376128,,2026-03-10T12:54:13.399911+00:00
2770974720,23993516032,2656570368,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,21.898175,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,93.8,284799845,17182,14525468672,28210929664,343168033,8822,,inference,11,8.3,38154182656,44.3,68541702144,30387519488,,2026-03-10T12:54:13.902433+00:00
2770974720,23993516032,2657303552,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,22.398191,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,100.0,284799845,17182,14525468672,28210929664,343168033,8822,,inference,12,10.0,38152208384,44.3,68541702144,30389493760,,2026-03-10T12:54:14.403725+00:00
2770974720,23993516032,2658075136,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,22.898232,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,96.9,284799845,17182,14525468672,28210929664,343168033,8822,,inference,13,10.0,38152216576,44.3,68541702144,30389485568,,2026-03-10T12:54:14.903766+00:00
2770974720,23993516032,2658863104,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,23.413584,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,100.1,284799845,17182,14525468672,28210929664,343168033,8822,,inference,14,7.2,38152175616,44.3,68541702144,30389526528,,2026-03-10T12:54:15.419118+00:00
2770974720,23993516032,2633233408,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,23.898121,2.6098015000025043,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,inference_step,647,99.9,284799845,17182,14525468672,28210929664,343168033,8822,obd_cot_000152,inference,10,8.7,38152261632,44.3,68541702144,30389440512,,2026-03-10T12:54:15.903655+00:00
2770974720,23993516032,2681697792,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,23.914851,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,104.2,284799845,17182,14525468672,28210929664,343168033,8822,,inference,11,8.8,38152261632,44.3,68541702144,30389440512,,2026-03-10T12:54:15.919403+00:00
2770974720,23993516032,2656488448,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,24.430486,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,96.9,284799845,17182,14525468672,28210929664,343168033,8822,,inference,12,11.4,38151405568,44.3,68541702144,30390296576,,2026-03-10T12:54:16.436020+00:00
2770974720,23993516032,2657345024,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,24.931462,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,93.8,284799845,17182,14525468672,28210929664,343168033,8822,,inference,13,14.2,38145470464,44.3,68541702144,30396231680,,2026-03-10T12:54:16.936996+00:00
